courseCode,title,cycle,section,credits,session,grading,teacher,language,grade,numReviews
MSE-430,Life cycle engineering of polymers,master,MX,2,Winter,During the semester,Leterrier,EN,0.0,0
MICRO-390,"Light,  liquids and interfaces",master,MT,4,Winter,Written,Roke,EN,0.0,0
MSE-482,Optical properties of materials,master,MX,3,Summer,Oral,"Marchioro, Nüesch",EN,0.0,0
MSE-451,Polymer morphological characterization techniques,master,MX,2,Summer,During the semester,Plummer,EN,0.0,0
MSE-484,Properties of semiconductors and related nanostructures,master,MX,5,Summer,During the semester,Piazza,EN,0.0,0
MSE-492,Research project in materials III,master,MX,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
MSE-470(a),Seminar series on advances in materials,master,MX,2,Winter,Written,Moll,EN,0.0,0
MSE-470(b),Seminar series on advances in materials,master,MX,2,Summer,Written,"Moll, Raju Natarajan",EN,0.0,0
MSE-438,Superconducting electronics: A materials perspective,master,MX,3,Summer,Written,Moll,EN,0.0,0
MSE-351,Surface analysis,master,MX,3,Winter,Written,"Mischler, Stolichnov",EN,0.0,0
MSE-465,Thin film fabrication technologies,master,MX,2,Summer,Oral,Michler,EN,0.0,0
MSE-485,Tribology,master,MX,2,Winter,During the semester,Mischler,EN,0.0,0
MSE-466,"Wood structures,  properties and uses",master,MX,2,Summer,Written,Pichelin,EN,0.0,0
MSE-490,Research project in materials I,master,MX,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
MSE-491,Research project in materials II,master,MX,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
MICRO-598,Master project in robotics,master,MT,30,Winter/Summer,Oral,Profs divers,FR/EN,0.0,0
MICRO-450,Basics of robotics for manipulation,master,MT,3,Winter,Written,Bouri,EN,0.0,0
MICRO-453,Robotics practicals,master,MT,2,Summer,During the semester,"Billard, Boero, Bouri, Dillenbourg, Floreano, Ijspeert, Jones, Micera, Mondada, Paik, Sakar, Skaloud",EN,0.0,0
MICRO-580,Robotics project I,master,MT,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
MICRO-582,Interdisciplinary project,master,MT,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
MICRO-462,Learning and adaptive control for robots,master,MT,4,Summer,Oral,Billard,EN,0.0,0
ME-424,Mecatronics,master,GM,5,Summer,Written,Agbeviade,FR,0.0,0
ME-410,Mechanical product design and development,master,GM,5,Winter,During the semester,Paik,EN,0.0,0
MICRO-581,Robotics project II,master,MT,10,Winter/Summer,During the semester,Profs divers,EN,0.0,0
ME-597,Engineering internship credited with master project(master in Mechanical engineering),master,GM,0,Winter/Summer,Term paper,Profs divers,FR,0.0,0
ME-599,Master project in Mechanical Engineering,master,GM,30,Winter/Summer,Oral,Profs divers,FR/EN,0.0,0
ME-401,Mechanical engineering project I,master,GM,10,Winter/Summer,During the semester,Profs divers,FR/EN,0.0,0
ME-437,Advanced solid mechanics,master,GM,5,Winter,During the semester,Curtin,EN,0.0,0
ME-445,Aerodynamics,master,GM,4,Winter,Written,Mulleners,EN,0.0,0
ME-435,Aeroelasticity and fluid-structure interaction,master,GM,3,Winter,Written,Farhat,FR,0.0,0
ME-403,Applied mechanical design,master,GM,5,Winter,During the semester,Schiffmann,EN,0.0,0
ME-462,Cavitation and interface phenomena,master,GM,3,Winter,Oral,Farhat,FR,0.0,0
ME-414,Computational multi-scale modeling of solids,master,GM,5,Winter,During the semester,Derlet,EN,0.0,0
ME-428,Data-driven design & fabrication methods,master,GM,3,Summer,During the semester,Hughes,EN,0.0,0
ME-412,Experimental methods in engineering mechanics,master,GM,4,Winter,During the semester,Kolinski,EN,0.0,0
ME-464,Introduction to nuclear engineering,master,GM,2,Summer,Oral,Fiorina,EN,0.0,0
ME-402,Mechanical engineering project II,master,GM,10,Winter/Summer,During the semester,Profs divers,FR/EN,0.0,0
ME-411,Mechanics of slender structures,master,GM,5,Winter,Written,Nunes Pereira de Almeida Reis,EN,0.0,0
ME-422,Multivariable control,master,GM,3,Winter,Written,Ferrari Trecate,EN,0.0,0
ME-469,Nano-scale heat transfer,master,GM,4,Summer,During the semester,Tagliabue,EN,0.0,0
COM-597,Engineering internship credited with Master project,master,SC,0,Winter/Summer,Term paper,Profs divers,EN,0.0,0
COM-599,Master project in Communication Systems,master,SC,30,Winter/Summer,Oral,Profs divers,EN,0.0,0
COM-507,Optional project in communication systems,master,SC,8,Winter/Summer,During the semester,Profs divers,EN,0.0,0
COM-416,Semester project in communication systems II,master,SC,12,Winter/Summer,During the semester,Profs divers,EN,0.0,0
CS-595,Internship credited with Master Project,master,IN,0,Winter/Summer,Term paper,Profs divers,EN,0.0,0
CS-599,Master project in Computer Science,master,IN,30,Winter/Summer,Oral,Profs divers,EN,0.0,0
CS-498,Semester project in Computer Science II,master,IN,12,Winter/Summer,During the semester,Profs divers,EN,0.0,0
BIO-659,Advanced Microscopy for Life Science,doctoral_school,EDMS,3,Oral presentation,,Seitz,EN,0.0,0
BIO-684,Hot Topics in Cancer Research,doctoral_school,EDMS,3,Oral,,Various lecturers,EN,0.0,0
BIO-695,Image Processing for Life Science,doctoral_school,EDMS,2,Written & Oral,,"Burri, Chiaruttini, Guiet, Seitz",EN,0.0,0
BIO-643,Integrative structural biology for Life sciences ,doctoral_school,EDMS,2,Oral presentation,,"Abriata, Lau, Pojer, Various lecturers",EN,0.0,0
BIO-670(1),Lectures in Life Sciences 1,doctoral_school,EDMS,1,Term paper,,Various lecturers,EN,0.0,0
BIO-670(2),Lectures in Life Sciences 2,doctoral_school,EDMS,1,Term paper,,Various lecturers,EN,0.0,0
BIO-603(AA),Practical - Ablasser Lab,doctoral_school,EDMS,1,Oral presentation,,"Ablasser, Decout, Guey",EN,0.0,0
BIO-619,Practical - Aztekin Lab,doctoral_school,EDMS,1,Oral,,Aztekin,EN,0.0,0
BIO-603(BP),Practical - Barth Lab,doctoral_school,EDMS,1,Oral,,"Barth, Oggier",EN,0.0,0
BIO-666,Practical - Blokesch Lab,doctoral_school,EDMS,1,Oral presentation,,Blokesch,EN,0.0,0
BIO-608,Practical - Brisken Lab,doctoral_school,EDMS,1,Oral presentation,,Brisken,EN,0.0,0
BIO-611,Practical - Constam Lab,doctoral_school,EDMS,1,Written,,Constam,EN,0.0,0
BIO-639,Practical - D'Angelo Lab,doctoral_school,EDMS,1,Oral presentation,,"Capolupo, Crotta Asis, D'Angelo, Haj Abdullah Alieh",EN,0.0,0
BIO-680,Practical - De Palma Lab,doctoral_school,EDMS,1,Project report,,De Palma,EN,0.0,0
BIO-603(DP),Practical - Dyson Lab,doctoral_school,EDMS,1,Oral presentation,,Dyson,EN,0.0,0
BIO-617,Practical - Gönczy Lab,doctoral_school,EDMS,1,Project report,,Gönczy,EN,0.0,0
BIO-667,Practical - Huelsken Lab,doctoral_school,EDMS,1,Oral presentation,,Hülsken,EN,0.0,0
BIO-603(LG),Practical - LaManno Lab,doctoral_school,EDMS,1,Project report,,La Manno,EN,0.0,0
BIO-638,Practical - Lemaitre Lab,doctoral_school,EDMS,1,Project report,,Lemaitre,EN,0.0,0
BIO-622,Practical - Lingner Lab,doctoral_school,EDMS,1,Oral presentation,,Lingner,EN,0.0,0
BIO-603(O),Practical - Oricchio Lab,doctoral_school,EDMS,1,Project report,,"Katanayeva, Oricchio",EN,0.0,0
BIO-603(PA),Practical - Persat Lab,doctoral_school,EDMS,1,Oral presentation,,Persat,EN,0.0,0
BIO-630,Practical - Radtke Lab,doctoral_school,EDMS,1,Oral,,"Koch, Radtke",EN,0.0,0
BIO-603(SK),Practical - Schoonjans Lab,doctoral_school,EDMS,1,Oral presentation,,Schoonjans,EN,0.0,0
BIO-634,Practical - Simanis Lab,doctoral_school,EDMS,1,Multiple,,Simanis,EN,0.0,0
BIO-603(SH),Practical - Stahlberg Lab,doctoral_school,EDMS,1,Oral presentation,,Stahlberg,EN,0.0,0
BIO-679,Practical - Suter Lab,doctoral_school,EDMS,1,Oral,,Suter,EN,0.0,0
BIO-603(TL),Practical - Tang Lab,doctoral_school,EDMS,1,Multiple,,Tang,EN,0.0,0
BIO-663,Practical - Trono Lab,doctoral_school,EDMS,1,Oral,,"Offner, Raclot, Turelli",EN,0.0,0
BIO-640,Practical - Van der Goot Lab,doctoral_school,EDMS,1,Project report,,van der Goot Grunberg,EN,0.0,0
BIO-701,Recombinant protein expression in animal cells for appli-cations in medicine and structural biology,doctoral_school,EDMS,2,Oral presentation,,"Abriata, Hacker, Lau, Pojer",EN,0.0,0
BIO-699(m),Training Rotation,doctoral_school,EDMS,1,Project report,,Profs divers,EN,0.0,0
BIO-698,The making of an innovative medicine,doctoral_school,EDBB,2,Oral presentation,,Clerc,EN,0.0,0
CS-724,Advanced logic synthesis and quantum computing,doctoral_school,EDIC,2,Project report,,"De Micheli, Soeken",EN,0.0,0
COM-621,Advanced Topics in Information Theory,doctoral_school,EDIC,2,Project report,,Gastpar,EN,0.0,0
ENG-704,EECS Seminar: Advanced Topics in Machine Learning,doctoral_school,EDEE,2,Autre (reprise),,"Bosselut, Cevher, Faltings, Flammarion, Frossard, West",EN,0.0,0
CS-602,Foundation of probabilistic proofs,doctoral_school,EDIC,6,Multiple,,Chiesa,EN,0.0,0
CS-701,Human aspects of software engineering,doctoral_school,EDIC,2,Oral,,Holmes,EN,0.0,0
CS-721,Privacy at the communication layer,doctoral_school,EDIC,2,Multiple,,González Troncoso,EN,0.0,0
CS-698,Project FALL,doctoral_school,EDIC,6,Project report,,Various lecturers,EN,0.0,0
CS-699,Project SPRING,doctoral_school,EDIC,6,Project report,,Various lecturers,EN,0.0,0
COM-611,Quantum Information Theory and Computation,doctoral_school,EDIC,4,Oral,,Macris,EN,0.0,0
COM-712,Statistical Physics for Communication and Computer Science,doctoral_school,EDIC,4,Multiple,,"Macris, Urbanke",EN,0.0,0
CS-727,Topics in Computational Social Science,doctoral_school,EDIC,2,Multiple,,West,EN,0.0,0
COM-622,Topics in information-theoretic cryptography,doctoral_school,EDIC,2,Term paper,,Shkel,EN,0.0,0
CS-725,Topics in Language-based Software Security,doctoral_school,EDIC,2,Oral presentation,,"Egele, Payer",EN,0.0,0
CS-702,Topics in Machine Learning for Education,doctoral_school,EDIC,2,Oral,,Käser Jacober,EN,0.0,0
CS-723,Topics in Machine Learning Systems,doctoral_school,EDIC,3,Oral presentation,,"Falsafi, Jaggi, Kermarrec",EN,0.0,0
CS-612,Topics in Natural Language Processing,doctoral_school,EDIC,2,Oral,,Bosselut,EN,0.0,0
CS-728,Topics on Datacenter Design,doctoral_school,EDIC,2,Oral,,"Falsafi, Kermarrec",EN,0.0,0
CS-803,Summer School on Numerical Modelling for Applied Superconductivity,doctoral_school,EDIC,2,Written & Oral,,Dutoit,EN,0.0,0
MATH-615,Gaussian free field through random walks,doctoral_school,EDMA,1,Oral,,Lupu,EN,0.0,0
MATH-679,Group schemes,doctoral_school,EDMA,3,Term paper,,"Carvajal Rojas, Patakfalvi",EN,0.0,0
MATH-686,Introduction to geometric representation theory,doctoral_school,EDMA,2,During the semester,,Wyss,EN,0.0,0
MATH-612,Irregular transport and mixing,doctoral_school,EDMA,2,Oral presentation,,Invited lecturers,EN,0.0,0
MATH-685,Learning Theory of Nonparametric Regression,doctoral_school,EDMA,2,Oral presentation,,"Panaretos, Sarkar",EN,0.0,0
MATH-680,Monstrous moonshine,doctoral_school,EDMA,3,Oral presentation,,Viazovska,EN,0.0,0
MATH-688,Reading group in applied topology I,doctoral_school,EDMA,1,Oral presentation,,Hess Bellwald,EN,0.0,0
MATH-681,Reading group in applied topology II,doctoral_school,EDMA,1,Oral presentation,,Hess Bellwald,EN,0.0,0
MATH-731,Topics in geometric analysis I,doctoral_school,EDMA,2,Oral,,Troyanov,EN,0.0,0
MATH-731(2),Topics in geometric analysis II,doctoral_school,EDMA,2,Oral,,Troyanov,EN,0.0,0
MATH-620(1),"Topics in the theory of reductive algebraic groups,  Lie algebras,  and representation theory I",doctoral_school,EDMA,3,Oral presentation,,Testerman,EN,0.0,0
MATH-620(2),"Topics in the theory of reductive algebraic groups,  Lie algebras,  and representation theory II",doctoral_school,EDMA,3,Oral presentation,,Testerman,EN,0.0,0
MATH-726,Working group in Topology I,doctoral_school,EDMA,2,Oral presentation,,Hess Bellwald,EN,0.0,0
MATH-726(2),Working group in Topology II,doctoral_school,EDMA,2,Oral presentation,,Hess Bellwald,EN,0.0,0
MATH-803,Young Algebraists' Conference 2021,doctoral_school,EDMA,1,Project report,,"Testerman, Various lecturers",EN,0.0,0
BIO-687,Engineering of musculoskeletal system and rehabilitation,doctoral_school,EDBB,3,Multiple,,"Aminian, Antoniadis, Crevoisier, Martin, Pioletti, Terrier, Various lecturers, Vauclair",EN,0.0,0
BIOENG-602,Let's experiment,doctoral_school,EDBB,1,Oral presentation,,Manley,EN,0.0,0
BIO-714,Mechanisms of cell motility,doctoral_school,EDBB,2,Oral,,Verkhovskiy,EN,0.0,0
BIOENG-600,Monthly IBI-EDBB Mini-symposia,doctoral_school,EDBB,1,Oral presentation,,"Dal Peraro, Ferreira De Sousa Correia, Various lecturers",EN,0.0,0
BIO-689,"Nature,  In Code - Biology in JavaScript",doctoral_school,EDBB,3,Project report,,Salathé,EN,0.0,0
BIOENG-605,Planning your scientific journey,doctoral_school,EDBB,1,Oral presentation,,Manley,EN,0.0,0
BIOENG-601,Python Bootcamp,doctoral_school,EDBB,2,Multiple,,Bois,EN,0.0,0
BIO-664(A),Responsible Conduct in Biomedical Research,doctoral_school,EDBB,1,Oral,,Glusker,EN,0.0,0
BIO-664(B),Responsible Conduct in Biomedical Research,doctoral_school,EDBB,1,Multiple,,Glusker,EN,0.0,0
BIO-686(A),Scientific writing for biomedical articles,doctoral_school,EDBB,1,Project report,,"Bless, Le Duc",EN,0.0,0
BIO-686(B),Scientific writing for biomedical articles,doctoral_school,EDBB,1,Project report,,"Bless, Le Duc",EN,0.0,0
BIOENG-603,Sharing your research,doctoral_school,EDBB,1,Oral presentation,,Manley,EN,0.0,0
BIO-699(1),Training Rotation,doctoral_school,EDBB,1,Project report,,Profs divers,EN,0.0,0
BIOENG-604,Writing for science,doctoral_school,EDBB,1,Project report,,Manley,EN,0.0,0
BIO-805,Summer school on Synthetic biology,doctoral_school,EDBB,2,Oral presentation,,"Radenovic, Various lecturers",EN,0.0,0
ENG-627,Academic Writing for Doctoral Students,doctoral_school,EDOC-GE,2,Written,,Various lecturers,EN,0.0,0
ENG-628,Academic Writing for Doctoral Students,doctoral_school,EDOC-GE,2,Written,,Various lecturers,EN,0.0,0
ENG-635,Coaching for Communicating in English in an Academic Context,doctoral_school,EDOC-GE,1,Written & Oral,,Various lecturers,EN,0.0,0
CIVIL-607,Communication for Research Engineers,doctoral_school,EDOC-GE,2,Written & Oral,,Smith,EN,0.0,0
ENG-616,Communication in science and technology,doctoral_school,EDOC-GE,2,Written,,"Bischofberger, Various lecturers",EN,0.0,0
ENG-632,Entrepreneurial Opportunity Identification and Exploitation,doctoral_school,EDOC-GE,2,Oral presentation,,Tal Itzkovitch,EN,0.0,0
ENG-610,How to prepare successful Grant proposals?,doctoral_school,EDOC-GE,1,Project report,,"Gfeller, Gheldof, Irwin, Menu, Vandevyver, Verde",EN,0.0,0
MGT-642(b),Innosuisse Business Concept,doctoral_school,EDOC-GE,4,Project report,,Various lecturers,EN,0.0,0
ENG-629,Lecturing and Presenting in Engineering,doctoral_school,EDOC-GE,2,Project report,,"Isaac, de Lima",EN,0.0,0
ENG-626,Ma thèse en 180 secondes,doctoral_school,EDOC-GE,1,Oral presentation,,Various lecturers,FR/EN,0.0,0
ENG-623,MINTT: Management of Innovation and technology transfer,doctoral_school,EDOC-GE,3,Project report,,Lattuada,EN,0.0,0
ENG-630,Presenting Research in English,doctoral_school,EDOC-GE,1,Oral presentation,,Various lecturers,EN,0.0,0
ENG-638,Producing evidence that makes sense to policy,doctoral_school,EDOC-GE,2,Term paper,,"Cardia, Florin",EN,0.0,0
ENG-624,Science and Engineering Teaching and Learning,doctoral_school,EDOC-GE,2,Oral,,"Capdevila Tristan, Le Duc, Tormey",EN,0.0,0
ENG-631,SciFilmIt Hackathon,doctoral_school,EDOC-GE,1,Oral presentation,,"Salathé, Various lecturers",EN,0.0,0
ENG-633,Supervising Students in Projects,doctoral_school,EDOC-GE,1,Oral,,"Delisle, Isaac, Kovacs",EN,0.0,0
ENG-643,Teaching problem solving,doctoral_school,EDOC-GE,2,Project report,,"Deparis, Eigenbrot, Isaac",EN,0.0,0
MGT-641(d),Technology and Public Policy -,doctoral_school,EDOC-GE,2,Term paper,,Foray,EN,0.0,0
ENG-608,Videomaking for science communication,doctoral_school,EDOC-GE,1,Oral presentation,,"Invited lecturers, Milanese",EN,0.0,0
MICRO-632,Advanced micro-/nano- manufacturing,doctoral_school,EDAM,2,Written,,Various lecturers,EN,0.0,0
ENG-606(a),Design of experiments,doctoral_school,EDRS,4,Project report,,Fuerbringer,EN,0.0,0
MICRO-607,Highlights in microtechnology,doctoral_school,EDAM,4,Written,,"Giovannini, Various lecturers",EN,0.0,0
MGT-707,Product lifecycle management - concepts methods and tools,doctoral_school,EDRS,4,Oral presentation,,Kyritsis,EN,0.0,0
MICRO-631,Selected topics in advanced manufacturing,doctoral_school,EDAM,4,Written & Oral,,Various lecturers,EN,0.0,0
MICRO-722,3D Printing with light,doctoral_school,EDPO,1,Oral,,"Moser, Psaltis",EN,0.0,0
PHYS-630,Advanced experimental methods in condensed matter and nanophysics ,doctoral_school,EDPY,2,Oral,,Kern,EN,0.0,0
ME-623,Advances in Contact Mechanics,doctoral_school,EDME,2,Oral presentation,,Molinari,EN,0.0,0
PHYS-632,Fusion and industrial plasma technologies,doctoral_school,EDPY,4,Oral,,"Alberti, Bruzzone, Duval, Fasel, Hogge, Howling, Martin, Tran",EN,0.0,0
MSE-662,Laser Materials Processing,doctoral_school,EDMX,2,Oral,,"Hoffmann, Leinenbach, Wasmer",EN,0.0,0
MGT-602,Mathematical models in supply chain management,doctoral_school,EDMT,4,Written,,Seifert,EN,0.0,0
MICRO-707,Microstructuring of glass,doctoral_school,EDMI,1,Oral,,"Gijs, Parashar",EN,0.0,0
PHYS-609,Modern photovoltaic technologies,doctoral_school,EDPO,2,Oral presentation,,"Haug, Heier, Romanyuk",EN,0.0,0
MICRO-621,MOOC: Micro and Nanofabrication,doctoral_school,EDMI,1,Oral,,"Brugger, Gijs",EN,0.0,0
MSE-619,Nanofabrication with focused electron and ion beams,doctoral_school,EDMX,2,Oral presentation,,"Hoffmann, Utke",EN,0.0,0
EE-715,Optimal control,doctoral_school,EDEE,4,Project report,,"Faulwasser, Jiang",EN,0.0,0
MSE-709,Powder Characterisation and Dispersion,doctoral_school,EDMX,1,Written,,Bowen,EN,0.0,0
MICRO-606,Scaling in MEMS,doctoral_school,EDMI,1,Oral presentation,,"Renaud, Shea",EN,0.0,0
MSE-636(a),Scanning electron microscopy techniques,doctoral_school,EDMX,1,Written,,"Cantoni, Navratilova, Oveisi",EN,0.0,0
MSE-636(b),Scanning electron microscopy techniques,doctoral_school,EDMX,1,Written,,"Cantoni, Navratilova, Oveisi",EN,0.0,0
MSE-703,Science and technology of UV-induced polymerization,doctoral_school,EDMX,1,Term paper,,"Dalle Vacche, Leterrier, Nouzille, Sangermano",EN,0.0,0
MICRO-618,Soft Microsystems Processing and Devices,doctoral_school,EDMI,2,Oral,,"Briand, Brugger, Lacour, Leterrier, Shea, Subramanian",EN,0.0,0
PHYS-724,Ultrafast Phenomena,doctoral_school,EDPY,4,Oral presentation,,Vacat,EN,0.0,0
ENV-716,Active Remote Sensing of the Atmosphere,doctoral_school,EDCE,4,Multiple,,"Berne, Simeonov",EN,0.0,0
CIVIL-706,Advanced Earthquake Engineering,doctoral_school,EDCE,2,Oral,,"Khodaverdian, Lestuzzi",EN,0.0,0
ENV-724,Climate economics for engineers,doctoral_school,EDCE,2,Written,,"Thalmann, Vielle, Vöhringer",EN,0.0,0
ENV-610,Ecological economics,doctoral_school,EDCE,2,Written,,"Thalmann, Vielle, Vöhringer",EN,0.0,0
ENV-620,Environmental Economics for Engineers,doctoral_school,EDCE,2,Written,,"Thalmann, Vielle, Vöhringer",EN,0.0,0
CIVIL-710,Fatigue and fracture of structures,doctoral_school,EDCE,3,Oral,,"Brühwiler, Invited lecturers, Nussbaumer",EN,0.0,0
ENV-614,Fourier analysis and boundary value problems,doctoral_school,EDCE,4,Written,,Rinaldo,EN,0.0,0
CIVIL-704,Fracture Mechanics and Fatigue of Structures,doctoral_school,EDCE,2,Oral,,"Brühwiler, Nussbaumer",EN,0.0,0
ENV-613,Human population dynamics: social & environmental,doctoral_school,EDCE,1,Project report,,"Benettin, Invited lecturers, Meibom",EN,0.0,0
CIVIL-606,Inference for large-scale time series with application to sensor fusion,doctoral_school,EDCE,2,Oral presentation,,"Guerrier, Skaloud",EN,0.0,0
CIVIL-604,"Introduction to digital signal processing using Matlab,  applied to environmental sciences and civil engineering",doctoral_school,EDCE,2,Project report,,Kalogeropoulos,EN,0.0,0
ENV-723,Models for applied environmental economics,doctoral_school,EDCE,1,Oral presentation,,Vöhringer,EN,0.0,0
CIVIL-709,New Concretes for Structures,doctoral_school,EDCE,2,Oral,,Denarié,EN,0.0,0
MATH-600,Optimization and simulation,doctoral_school,EDCE,4,Multiple,,Bierlaire,EN,0.0,0
CIVIL-714,Performance-based earthquake engineering,doctoral_school,EDCE,3,Project report,,Lignos,EN,0.0,0
MATH-611,Scientific programming for Engineers,doctoral_school,EDCE,4,Project report,,Anciaux,EN,0.0,0
CIVIL-705,Selected Topics on Advanced Composites in Engineering Structures,doctoral_school,EDCE,2,Multiple,,"Keller, Vassilopoulos",EN,0.0,0
CIVIL-708,UHPFRC for structures - Fundamentals & Properties,doctoral_school,EDCE,4,Oral,,Denarié,EN,0.0,0
EE-613,Machine Learning for Engineers,doctoral_school,EDEE,4,Multiple,,"Calinon, Canévet, Odobez, Villamizar",EN,0.0,0
ENV-617,Snow Science Winter School,doctoral_school,EDCE,3,Project report,,"Schneebeli, Various lecturers",EN,0.0,0
MATH-801(1),Winter School on Optimization and Operations Research,doctoral_school,EDCE,1,Oral,,"Bierlaire, Various lecturers",EN,0.0,0
MATH-801(2),Winter School on Optimization and Operations Research,doctoral_school,EDCE,2,Project report,,"Bierlaire, Various lecturers",EN,0.0,0
CH-633,Advanced Solid State and Surface Characterization,doctoral_school,EDCH,4,"Oral, Written",,"Mensi, Oveisi, Schouwink",EN,0.0,0
ChE-650,Artificial intelligence in chemistry and beyond,doctoral_school,EDCH,1,Term paper,,"Oberli, Vacat",EN,0.0,0
ChE-651,Artificial intelligence in chemistry and beyond,doctoral_school,EDCH,1,Term paper,,"Oberli, Vacat",EN,0.0,0
CH-601(x),Basic and advanced NMR -  Level 1 A,doctoral_school,EDCH,2,Oral,,"Abriata, Bornet, Emsley, Patiny, Piveteau",EN,0.0,0
CH-601(y),Basic and advanced NMR -  Level 1 B,doctoral_school,EDCH,2,Oral,,"Bornet, Piveteau",EN,0.0,0
CH-703,Basic and advanced NMR - Level 2,doctoral_school,EDCH,2,Oral,,"Abriata, Bornet, Emsley, Patiny, Piveteau",EN,0.0,0
CH-602,Basic principles of drug action at the cardiovascular system,doctoral_school,EDCH,1,Written,,"Diviani, Hummler Beermann, Kellenberger",EN,0.0,0
CH-603,Basic principles of drug action at the nervous system,doctoral_school,EDCH,1,Written,,"Invited lecturers, Kellenberger",EN,0.0,0
ChE-803,Challenges and Opportunities in Energy Research,doctoral_school,EDCH,2,Written & Oral,,"Buonsanti, Various lecturers",EN,0.0,0
CH-634,Chemical Probes for Imaging in Biology,doctoral_school,EDCH,1,Term paper,,Johnsson,EN,0.0,0
CH-628,Chemosensory receptors: Applications for biosensors and medical therapies,doctoral_school,EDCH,1,Oral,,Pick,EN,0.0,0
ChE-609(4),Computational method in Chemistry and Chemical Engineering-Data in Chemistry and Electronic Lab Notebooks,doctoral_school,EDCH,1,Project report,,"Patiny, Smit, Vacat",EN,0.0,0
ChE-609(3),Computational method in Chemistry and Chemical Engineering-Machine Learning,doctoral_school,EDCH,1,Project report,,"Smit, Vacat",EN,0.0,0
ChE-609(2),Computational method in Chemistry and Chemical Engineering-Molecular Simulation of Adsorption,doctoral_school,EDCH,1,Project report,,"Smit, Vacat",EN,0.0,0
ChE-609(1),Computational methods in Chemistry and Chemical Engineering-Computational Carpentry and online materials,doctoral_school,EDCH,1,Project report,,"Lecturers, Smit",EN,0.0,0
CH-629(1),Current Topics in Chemical Biology 1,doctoral_school,EDCH,1,Term paper,,"Aye, Fierz, Heinis, Vacat",EN,0.0,0
CH-629(2),Current Topics in Chemical Biology 2,doctoral_school,EDCH,1,Term paper,,"Aye, Fierz, Heinis, Vacat",EN,0.0,0
CH-620,Efficient Synthetic Routes Towards Bioactive Molecules,doctoral_school,EDCH,2,Multiple,,Cramer,EN,0.0,0
CH-724,Electrochemistry of metals and semiconductors ,doctoral_school,EDCH,2,Written,,Vlachopoulos,EN,0.0,0
CH-707,Frontiers in Chemical Synthesis. Towards Sustainable Chemistry,doctoral_school,EDCH,2,Multiple,,"Hu, Waser",EN,0.0,0
CH-709,Frontiers in Organic Synthesis. Part III Stereochemistry,doctoral_school,EDCH,2,Multiple,,"Hu, Waser",EN,0.0,0
CH-708,Frontiers in Organic Synthesis. Part II Synthesis of carbo- and hetero-cycles,doctoral_school,EDCH,2,Multiple,,"Hu, Waser",EN,0.0,0
CH-710,Gene transfer and recombinant protein expression in animal cells ,doctoral_school,EDCH,2,Oral presentation,,"Hacker, Pick",EN,0.0,0
ChE-601,Hands-on with Research Data Management in Chemistry,doctoral_school,EDCH,1,Project report,,"Blumer, Borel, Varrato",EN,0.0,0
ChE-607(1),Highlights in Energy Research : Characterization of materials for sustainable energy,doctoral_school,EDCH,1,Term paper,,Queen,EN,0.0,0
ChE-607(2),Highlights in Energy Research : Characterization of materials for sustainable energy,doctoral_school,EDCH,1,Term paper,,Queen,EN,0.0,0
ChE-608(1),Highlights in Energy Research : Sustainable energy applications and devices,doctoral_school,EDCH,1,Term paper,,Queen,EN,0.0,0
ChE-608(2),Highlights in Energy Research : Sustainable energy applications and devices,doctoral_school,EDCH,1,Term paper,,Queen,EN,0.0,0
ChE-606(1),Highlights in Energy Research : Synthesis and design of materials for sustainable energy,doctoral_school,EDCH,1,Term paper,,Queen,EN,0.0,0
ChE-606(2),Highlights in Energy Research : Synthesis and design of materials for sustainable energy,doctoral_school,EDCH,1,Term paper,,Queen,EN,0.0,0
CH-711,Inorganic chemistry "Applications and spin-offs" ,doctoral_school,EDCH,2,Oral presentation,,"Mazzanti, Severin",EN,0.0,0
CH-610,Inorganic chemistry "Fundamentals and properties",doctoral_school,EDCH,2,Oral presentation,,"Mazzanti, Severin",EN,0.0,0
CH-611,Inorganic chemistry "Techniques and methods",doctoral_school,EDCH,2,Oral presentation,,"Mazzanti, Severin",EN,0.0,0
CH-605,Inorganic Chemistry Virtual Seminar Series,doctoral_school,EDCH,1,Term paper,,Mazzanti,EN,0.0,0
ChE-601(1),Leading research in Chemical Engineering,doctoral_school,EDCH,1,Term paper,,"Luterbacher, Vacat",EN,0.0,0
ChE-601(2),Leading research in Chemical Engineering,doctoral_school,EDCH,1,Term paper,,"Luterbacher, Vacat",EN,0.0,0
CH-728,"Mass spectrometry,  principles and applications",doctoral_school,EDCH,3,Oral,,"Gasilova, Menin, Ortiz Trujillo, Patiny",EN,0.0,0
CH-604,Medicinal chemistry: concepts and case studies from the pharmaceutical industry,doctoral_school,EDCH,1,Oral,,Quancard,EN,0.0,0
CH-621(1),Perspectives in Modern Organic Chemistry,doctoral_school,EDCH,1,Term paper,,"Cramer, Vacat, Zhu",EN,0.0,0
